,order,date,market,evaluated_market_balance,price,vol,fee,market_cash_bal,cash_bal,profit,evaluated_balance,desc
1661,SETT,2019-07-13T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-22.090776059776545,30284870.609778427,"(KRW-ETH:1,789(=327350.0x0.005))"
1662,SETT,2019-07-13T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-12.81810462847352,30284857.791673798,"(KRW-ETH:1,776(=325000.0x0.005))"
1663,SETT,2019-07-13T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-8.999945800751448,30284848.791727997,"(KRW-ETH:1,767(=323350.0x0.005))"
1664,SETT,2019-07-14T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,23.454404212534428,30284872.24613221,"(KRW-ETH:1,790(=327650.0x0.005))"
1665,SETT,2019-07-14T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-5.727238237857819,30284866.518893972,"(KRW-ETH:1,785(=326600.0x0.005))"
1666,SETT,2019-07-14T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-10.909025214612484,30284855.609868757,"(KRW-ETH:1,774(=324600.0x0.005))"
1667,SETT,2019-07-14T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-13.63628152012825,30284841.973587237,"(KRW-ETH:1,760(=322100.0x0.005))"
1668,SETT,2019-07-14T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-142.09005342051387,30284699.883533817,"(KRW-ETH:1,618(=296050.0x0.005))"
1669,SETT,2019-07-15T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-62.72689498588443,30284637.15663883,"(KRW-ETH:1,555(=284550.0x0.005))"
1670,SETT,2019-07-15T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,7.090866390615702,30284644.24750522,"(KRW-ETH:1,562(=285850.0x0.005))"
1671,SETT,2019-07-15T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-52.636046662926674,30284591.61145856,"(KRW-ETH:1,509(=276200.0x0.005))"
1672,SETT,2019-07-15T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-37.09068572893739,30284554.52077283,"(KRW-ETH:1,472(=269400.0x0.005))"
1673,SETT,2019-07-15T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,15.818086560815573,30284570.33885939,"(KRW-ETH:1,488(=272300.0x0.005))"
1674,SETT,2019-07-15T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,2.727256305515766,30284573.066115696,"(KRW-ETH:1,490(=272800.0x0.005))"
1675,SETT,2019-07-16T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,24.81803236156702,30284597.884148058,"(KRW-ETH:1,515(=277350.0x0.005))"
1676,SETT,2019-07-16T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,19.908971019089222,30284617.793119077,"(KRW-ETH:1,535(=281000.0x0.005))"
1677,SETT,2019-07-16T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-17.72716597467661,30284600.065953102,"(KRW-ETH:1,518(=277750.0x0.005))"
1678,SETT,2019-07-16T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-29.999819342046976,30284570.06613376,"(KRW-ETH:1,487(=272250.0x0.005))"
1679,SETT,2019-07-16T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-1.3636281490325928,30284568.70250561,"(KRW-ETH:1,486(=272000.0x0.005))"
1680,SETT,2019-07-16T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-14.45445841178298,30284554.2480472,"(KRW-ETH:1,472(=269350.0x0.005))"
1681,SETT,2019-07-17T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-19.636245384812355,30284534.611801814,"(KRW-ETH:1,452(=265750.0x0.005))"
1682,SETT,2019-07-17T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-82.63586600124836,30284451.975935813,"(KRW-ETH:1,369(=250600.0x0.005))"
1683,SETT,2019-07-17T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-53.72694918513298,30284398.248986628,"(KRW-ETH:1,315(=240750.0x0.005))"
1684,SETT,2019-07-17T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-23.727129839360714,30284374.52185679,"(KRW-ETH:1,292(=236400.0x0.005))"
1685,SETT,2019-07-17T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,52.90877228975296,30284427.43062908,"(KRW-ETH:1,345(=246100.0x0.005))"
1686,SETT,2019-07-17T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-60.81781557202339,30284366.612813506,"(KRW-ETH:1,284(=234950.0x0.005))"
1687,SETT,2019-07-18T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,103.36301390826702,30284469.975827415,"(KRW-ETH:1,387(=253900.0x0.005))"
1688,SETT,2019-07-18T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-0.2727256268262863,30284469.703101788,"(KRW-ETH:1,387(=253850.0x0.005))"
1689,SETT,2019-07-18T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,2.1818050406873226,30284471.88490683,"(KRW-ETH:1,389(=254250.0x0.005))"
1690,SETT,2019-07-18T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,7.636317651718855,30284479.52122448,"(KRW-ETH:1,397(=255650.0x0.005))"
1691,SETT,2019-07-18T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,20.999873537570238,30284500.521098018,"(KRW-ETH:1,418(=259500.0x0.005))"
1692,SETT,2019-07-18T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-9.272671431303024,30284491.248426586,"(KRW-ETH:1,408(=257800.0x0.005))"
1693,SETT,2019-07-19T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,39.27249077335,30284530.52091736,"(KRW-ETH:1,448(=265000.0x0.005))"
1694,SETT,2019-07-19T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,0.0,30284530.52091736,"(KRW-ETH:1,448(=265000.0x0.005))"
1695,SETT,2019-07-19T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,20.18169664591551,30284550.702614006,"(KRW-ETH:1,468(=268700.0x0.005))"
1696,SETT,2019-07-19T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-21.54532479867339,30284529.157289207,"(KRW-ETH:1,446(=264750.0x0.005))"
1697,SETT,2019-07-19T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,11.99992773681879,30284541.157216944,"(KRW-ETH:1,459(=266950.0x0.005))"
1698,SETT,2019-07-19T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-45.272454641759396,30284495.884762302,"(KRW-ETH:1,413(=258650.0x0.005))"
1699,SETT,2019-07-20T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,12.81810462474823,30284508.702866927,"(KRW-ETH:1,426(=261000.0x0.005))"
1700,SETT,2019-07-20T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,12.545378997921944,30284521.248245925,"(KRW-ETH:1,439(=263300.0x0.005))"
1701,SETT,2019-07-20T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,35.727057579904795,30284556.975303505,"(KRW-ETH:1,474(=269850.0x0.005))"
1702,SETT,2019-07-20T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-2.727256305515766,30284554.2480472,"(KRW-ETH:1,472(=269350.0x0.005))"
1703,SETT,2019-07-20T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-9.545397061854601,30284544.702650137,"(KRW-ETH:1,462(=267600.0x0.005))"
1704,SETT,2019-07-21T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,33.272526904940605,30284577.975177042,"(KRW-ETH:1,495(=273700.0x0.005))"
1705,SETT,2019-07-21T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,4.3636100850999355,30284582.338787127,"(KRW-ETH:1,500(=274500.0x0.005))"
1706,SETT,2019-07-21T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-14.727184038609266,30284567.61160309,"(KRW-ETH:1,485(=271800.0x0.005))"
1707,SETT,2019-07-21T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,-27.545288667082787,30284540.06631442,"(KRW-ETH:1,457(=266750.0x0.005))"
1708,SETT,2019-07-21T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,4.090884454548359,30284544.157198876,"(KRW-ETH:1,462(=267500.0x0.005))"
1709,SETT,2019-07-21T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,30283085.07507641,7.9090432822704315,30284552.06624216,"(KRW-ETH:1,469(=268950.0x0.005))"
